"","BiocVersion","Description","Genome","SourceUrl","SourceType","SourceVersion","Species","TaxonomyId","Title","ResourceName","RDataPath","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","Tags"
"121","3.5","phastCons scores for Homo sapiens on chr19_KI270865v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270865v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270865v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270865v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270865v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"122","3.5","phastCons scores for Homo sapiens on chr19_KI270866v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270866v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270866v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270866v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270866v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"123","3.5","phastCons scores for Homo sapiens on chr19_KI270867v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270867v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270867v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270867v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270867v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"124","3.5","phastCons scores for Homo sapiens on chr19_KI270868v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270868v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270868v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270868v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270868v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"125","3.5","phastCons scores for Homo sapiens on chr19_KI270882v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270882v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270882v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270882v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270882v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"126","3.5","phastCons scores for Homo sapiens on chr19_KI270883v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270883v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270883v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270883v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270883v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"127","3.5","phastCons scores for Homo sapiens on chr19_KI270884v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270884v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270884v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270884v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270884v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"128","3.5","phastCons scores for Homo sapiens on chr19_KI270885v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270885v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270885v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270885v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270885v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"129","3.5","phastCons scores for Homo sapiens on chr19_KI270886v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270886v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270886v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270886v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270886v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"130","3.5","phastCons scores for Homo sapiens on chr19_KI270887v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270887v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270887v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270887v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270887v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"131","3.5","phastCons scores for Homo sapiens on chr19_KI270888v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270888v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270888v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270888v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270888v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"132","3.5","phastCons scores for Homo sapiens on chr19_KI270889v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270889v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270889v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270889v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270889v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"133","3.5","phastCons scores for Homo sapiens on chr19_KI270890v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270890v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270890v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270890v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270890v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"134","3.5","phastCons scores for Homo sapiens on chr19_KI270891v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270891v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270891v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270891v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270891v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"135","3.5","phastCons scores for Homo sapiens on chr19_KI270914v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270914v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270914v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270914v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270914v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"136","3.5","phastCons scores for Homo sapiens on chr19_KI270915v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270915v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270915v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270915v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270915v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"137","3.5","phastCons scores for Homo sapiens on chr19_KI270916v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270916v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270916v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270916v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270916v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"138","3.5","phastCons scores for Homo sapiens on chr19_KI270917v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270917v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270917v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270917v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270917v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"139","3.5","phastCons scores for Homo sapiens on chr19_KI270918v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270918v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270918v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270918v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270918v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"140","3.5","phastCons scores for Homo sapiens on chr19_KI270919v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270919v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270919v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270919v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270919v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"141","3.5","phastCons scores for Homo sapiens on chr19_KI270920v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270920v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270920v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270920v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270920v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"142","3.5","phastCons scores for Homo sapiens on chr19_KI270921v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270921v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270921v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270921v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270921v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"143","3.5","phastCons scores for Homo sapiens on chr19_KI270922v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270922v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270922v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270922v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270922v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"144","3.5","phastCons scores for Homo sapiens on chr19_KI270923v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270923v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270923v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270923v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270923v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"145","3.5","phastCons scores for Homo sapiens on chr19_KI270929v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270929v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270929v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270929v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270929v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"146","3.5","phastCons scores for Homo sapiens on chr19_KI270930v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270930v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270930v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270930v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270930v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"147","3.5","phastCons scores for Homo sapiens on chr19_KI270931v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270931v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270931v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270931v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270931v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"148","3.5","phastCons scores for Homo sapiens on chr19_KI270932v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270932v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270932v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270932v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270932v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"149","3.5","phastCons scores for Homo sapiens on chr19_KI270933v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270933v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270933v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270933v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270933v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"150","3.5","phastCons scores for Homo sapiens on chr19_KI270938v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270938v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr19_KI270938v1_alt.rds","phastCons100way.UCSC.hg38.chr19_KI270938v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr19_KI270938v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"151","3.5","phastCons scores for Homo sapiens on chr1_GL383518v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_GL383518v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr1_GL383518v1_alt.rds","phastCons100way.UCSC.hg38.chr1_GL383518v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_GL383518v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"152","3.5","phastCons scores for Homo sapiens on chr1_GL383519v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_GL383519v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr1_GL383519v1_alt.rds","phastCons100way.UCSC.hg38.chr1_GL383519v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_GL383519v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"153","3.5","phastCons scores for Homo sapiens on chr1_GL383520v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_GL383520v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr1_GL383520v2_alt.rds","phastCons100way.UCSC.hg38.chr1_GL383520v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_GL383520v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"154","3.5","phastCons scores for Homo sapiens on chr1_KI270706v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270706v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr1_KI270706v1_random.rds","phastCons100way.UCSC.hg38.chr1_KI270706v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270706v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"155","3.5","phastCons scores for Homo sapiens on chr1_KI270707v1_random","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270707v1_random.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr1_KI270707v1_random.rds","phastCons100way.UCSC.hg38.chr1_KI270707v1_random.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr1_KI270707v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
